iter	Passed	Remaining
1607	5335	1300
1608	5338	1297
1609	5341	1293
1610	5344	1290
1611	5348	1287
1612	5351	1283
1613	5354	1280
1614	5357	1277
1615	5361	1274
1616	5364	1270
1617	5368	1267
1618	5371	1264
1619	5374	1260
1620	5378	1257
1621	5381	1254
1622	5384	1250
1623	5388	1247
1624	5391	1244
1625	5394	1240
1626	5397	1237
1627	5401	1234
1628	5404	1230
1629	5407	1227
1630	5410	1224
1631	5414	1220
1632	5417	1217
1633	5420	1214
1634	5423	1210
1635	5426	1207
1636	5429	1204
1637	5433	1200
1638	5436	1197
1639	5439	1194
1640	5442	1190
1641	5446	1187
1642	5449	1184
1643	5452	1180
1644	5455	1177
1645	5458	1173
1646	5461	1170
1647	5465	1167
1648	5468	1163
1649	5471	1160
1650	5474	1157
1651	5477	1153
1652	5480	1150
1653	5484	1147
1654	5487	1143
1655	5490	1140
1656	5494	1137
1657	5497	1134
1658	5500	1130
1659	5503	1127
1660	5507	1123
1661	5510	1120
1662	5513	1117
1663	5516	1113
1664	5519	1110
1665	5522	1107
1666	5526	1103
1667	5529	1100
1668	5532	1097
1669	5535	1093
1670	5538	1090
1671	5541	1087
1672	5545	1083
1673	5548	1080
1674	5551	1077
1675	5554	1073
1676	5558	1070
1677	5561	1067
1678	5564	1063
1679	5568	1060
1680	5571	1057
1681	5574	1053
1682	5577	1050
1683	5581	1047
1684	5584	1043
1685	5587	1040
1686	5590	1037
1687	5593	1033
1688	5596	1030
1689	5600	1027
