iter	Passed	Remaining
1661	622627	126623
1662	622981	126244
1663	623334	125865
1664	623698	125488
1665	624069	125113
1666	624447	124739
1667	624815	124363
1668	625178	123986
1669	625586	123618
1670	625956	123243
1671	626328	122868
1672	626673	122487
1673	627035	122110
1674	627380	121730
1675	627737	121352
1676	628115	120978
1677	628482	120602
1678	628838	120224
1679	629217	119850
1680	629646	119486
1681	630015	119111
1682	630367	118732
1683	630737	118357
1684	631192	117997
1685	631563	117622
1686	631922	117244
1687	632338	116877
1688	632743	116508
1689	633138	116137
1690	633489	115758
1691	633854	115382
1692	634202	115003
1693	634550	114623
1694	634917	114247
1695	635270	113869
1696	635625	113491
1697	635983	113113
1698	636355	112738
1699	636734	112364
1700	637100	111988
1701	637580	111632
1702	637596	111195
1703	637978	110822
1704	638359	110449
1705	638713	110071
1706	639083	109696
1707	639468	109323
1708	639915	108961
1709	640307	108590
1710	640660	108212
1711	641036	107837
1712	641444	107469
1713	641822	107095
1714	642196	106720
1715	642576	106347
1716	643007	105981
1717	643405	105611
1718	643832	105245
1719	644215	104872
1720	644623	104503
1721	644992	104127
1722	645371	103753
1723	645725	103375
1724	646128	103006
1725	646505	102631
1726	646838	102250
1727	647211	101875
1728	647590	101502
1729	647962	101127
1730	648296	100746
1731	648647	100368
1732	648990	99988
1733	649339	99610
1734	649698	99233
1735	650080	98860
1736	650452	98485
1737	650811	98108
1738	651175	97732
1739	651538	97356
1740	651896	96979
